"Net Code";"Net Name";"Pad Count";"Via Count";"Via Length (mm)";"Track Length (mm)";"Die Length (mm)";"Net Length (mm)";"F.Cu (mm)";"B.Cu (mm)";
995;"HS_QSFPDD_ASIC_25BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
996;"HS_QSFPDD_ASIC_25BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
997;"HS_QSFPDD_ASIC_25CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
998;"HS_QSFPDD_ASIC_25CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
999;"HS_QSFPDD_ASIC_25DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1000;"HS_QSFPDD_ASIC_25DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1001;"HS_QSFPDD_ASIC_25EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1002;"HS_QSFPDD_ASIC_25EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1003;"HS_QSFPDD_ASIC_25FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1004;"HS_QSFPDD_ASIC_25FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1005;"HS_QSFPDD_ASIC_25GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1006;"HS_QSFPDD_ASIC_25GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1007;"HS_QSFPDD_ASIC_25HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1008;"HS_QSFPDD_ASIC_25HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1009;"HS_QSFPDD_ASIC_26AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1010;"HS_QSFPDD_ASIC_26AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1011;"HS_QSFPDD_ASIC_26BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1012;"HS_QSFPDD_ASIC_26BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1013;"HS_QSFPDD_ASIC_26CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1014;"HS_QSFPDD_ASIC_26CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1015;"HS_QSFPDD_ASIC_26DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1016;"HS_QSFPDD_ASIC_26DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1017;"HS_QSFPDD_ASIC_26EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1018;"HS_QSFPDD_ASIC_26EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1019;"HS_QSFPDD_ASIC_26FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1020;"HS_QSFPDD_ASIC_26FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1021;"HS_QSFPDD_ASIC_26GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1022;"HS_QSFPDD_ASIC_26GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1023;"HS_QSFPDD_ASIC_26HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1024;"HS_QSFPDD_ASIC_26HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1025;"HS_QSFPDD_ASIC_27AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1026;"HS_QSFPDD_ASIC_27AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1027;"HS_QSFPDD_ASIC_27BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1028;"HS_QSFPDD_ASIC_27BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1029;"HS_QSFPDD_ASIC_27CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1030;"HS_QSFPDD_ASIC_27CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1031;"HS_QSFPDD_ASIC_27DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1032;"HS_QSFPDD_ASIC_27DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1033;"HS_QSFPDD_ASIC_27EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1034;"HS_QSFPDD_ASIC_27EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1035;"HS_QSFPDD_ASIC_27FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1036;"HS_QSFPDD_ASIC_27FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1037;"HS_QSFPDD_ASIC_27GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1038;"HS_QSFPDD_ASIC_27GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1039;"HS_QSFPDD_ASIC_27HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1040;"HS_QSFPDD_ASIC_27HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1041;"HS_QSFPDD_ASIC_28AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1042;"HS_QSFPDD_ASIC_28AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1043;"HS_QSFPDD_ASIC_28BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1044;"HS_QSFPDD_ASIC_28BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1045;"HS_QSFPDD_ASIC_28CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1046;"HS_QSFPDD_ASIC_28CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1047;"HS_QSFPDD_ASIC_28DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1048;"HS_QSFPDD_ASIC_28DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1049;"HS_QSFPDD_ASIC_28EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1050;"HS_QSFPDD_ASIC_28EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1051;"HS_QSFPDD_ASIC_28FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1052;"HS_QSFPDD_ASIC_28FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1053;"HS_QSFPDD_ASIC_28GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1054;"HS_QSFPDD_ASIC_28GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1055;"HS_QSFPDD_ASIC_28HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1056;"HS_QSFPDD_ASIC_28HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1057;"HS_QSFPDD_ASIC_29AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1058;"HS_QSFPDD_ASIC_29AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1059;"HS_QSFPDD_ASIC_29BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1060;"HS_QSFPDD_ASIC_29BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1061;"HS_QSFPDD_ASIC_29CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1062;"HS_QSFPDD_ASIC_29CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1063;"HS_QSFPDD_ASIC_29DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1064;"HS_QSFPDD_ASIC_29DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1065;"HS_QSFPDD_ASIC_29EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1066;"HS_QSFPDD_ASIC_29EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1067;"HS_QSFPDD_ASIC_29FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1068;"HS_QSFPDD_ASIC_29FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1069;"HS_QSFPDD_ASIC_29GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1070;"HS_QSFPDD_ASIC_29GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1071;"HS_QSFPDD_ASIC_29HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1072;"HS_QSFPDD_ASIC_29HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1073;"HS_QSFPDD_ASIC_30AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1074;"HS_QSFPDD_ASIC_30AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1075;"HS_QSFPDD_ASIC_30BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1076;"HS_QSFPDD_ASIC_30BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1077;"HS_QSFPDD_ASIC_30CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1078;"HS_QSFPDD_ASIC_30CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1079;"HS_QSFPDD_ASIC_30DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1080;"HS_QSFPDD_ASIC_30DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1081;"HS_QSFPDD_ASIC_30EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1082;"HS_QSFPDD_ASIC_30EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1083;"HS_QSFPDD_ASIC_30FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1084;"HS_QSFPDD_ASIC_30FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1085;"HS_QSFPDD_ASIC_30GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1086;"HS_QSFPDD_ASIC_30GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1087;"HS_QSFPDD_ASIC_30HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1088;"HS_QSFPDD_ASIC_30HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1089;"HS_QSFPDD_ASIC_31AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1090;"HS_QSFPDD_ASIC_31AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1091;"HS_QSFPDD_ASIC_31BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1092;"HS_QSFPDD_ASIC_31BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1093;"HS_QSFPDD_ASIC_31CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1094;"HS_QSFPDD_ASIC_31CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1095;"HS_QSFPDD_ASIC_31DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1096;"HS_QSFPDD_ASIC_31DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1097;"HS_QSFPDD_ASIC_31EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1098;"HS_QSFPDD_ASIC_31EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1099;"HS_QSFPDD_ASIC_31FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1100;"HS_QSFPDD_ASIC_31FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1101;"HS_QSFPDD_ASIC_31GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1102;"HS_QSFPDD_ASIC_31GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1103;"HS_QSFPDD_ASIC_31HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1104;"HS_QSFPDD_ASIC_31HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1105;"HS_QSFPDD_ASIC_32AN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1106;"HS_QSFPDD_ASIC_32AP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1107;"HS_QSFPDD_ASIC_32BN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1108;"HS_QSFPDD_ASIC_32BP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1109;"HS_QSFPDD_ASIC_32CN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1110;"HS_QSFPDD_ASIC_32CP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1111;"HS_QSFPDD_ASIC_32DN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1112;"HS_QSFPDD_ASIC_32DP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1113;"HS_QSFPDD_ASIC_32EN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1114;"HS_QSFPDD_ASIC_32EP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1115;"HS_QSFPDD_ASIC_32FN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1116;"HS_QSFPDD_ASIC_32FP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1117;"HS_QSFPDD_ASIC_32GN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1118;"HS_QSFPDD_ASIC_32GP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1119;"HS_QSFPDD_ASIC_32HN";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1120;"HS_QSFPDD_ASIC_32HP";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1121;"I2C_SCL_QSFPDD_P05";2;1;1.6000;1.1070;0.0000;2.7070;0.5300;0.5770;
1122;"I2C_SCL_QSFPDD_P06";2;1;1.6000;0.8794;0.0000;2.4794;0.3690;0.5104;
1123;"I2C_SCL_QSFPDD_P07";2;1;1.6000;1.3289;0.0000;2.9289;0.4154;0.9135;
1124;"I2C_SCL_QSFPDD_P08";2;1;1.6000;1.1876;0.0000;2.7876;0.5452;0.6424;
1125;"I2C_SCL_QSFPDD_P09";2;1;1.6000;1.1276;0.0000;2.7276;0.5791;0.5485;
1126;"I2C_SCL_QSFPDD_P10";2;1;1.6000;1.7653;0.0000;3.3653;1.2617;0.5037;
1127;"I2C_SCL_QSFPDD_P11";2;1;1.6000;2.1224;0.0000;3.7224;0.3932;1.7292;
1128;"I2C_SCL_QSFPDD_P12";2;1;1.6000;0.7914;0.0000;2.3914;0.3750;0.4164;
1129;"I2C_SCL_QSFPDD_P13";2;1;1.6000;1.1414;0.0000;2.7414;0.4104;0.7310;
1130;"I2C_SCL_QSFPDD_P14";2;1;1.6000;1.4146;0.0000;3.0146;0.4098;1.0048;
1131;"I2C_SCL_QSFPDD_P15";2;1;1.6000;1.1785;0.0000;2.7785;0.5198;0.6587;
1132;"I2C_SCL_QSFPDD_P16";2;1;1.6000;1.4071;0.0000;3.0071;0.4061;1.0010;
1133;"I2C_SCL_QSFPDD_P17";2;1;1.6000;1.0840;0.0000;2.6840;0.3920;0.6920;
1134;"I2C_SCL_QSFPDD_P18";2;1;1.6000;1.0291;0.0000;2.6291;0.6501;0.3790;
1135;"I2C_SCL_QSFPDD_P19";2;1;1.6000;1.1268;0.0000;2.7268;0.4518;0.6750;
1136;"I2C_SCL_QSFPDD_P20";2;1;1.6000;1.8288;0.0000;3.4288;0.4006;1.4281;
1137;"I2C_SCL_QSFPDD_P21";2;1;1.6000;1.1695;0.0000;2.7695;0.7875;0.3820;
1138;"I2C_SCL_QSFPDD_P22";2;1;1.6000;1.2121;0.0000;2.8121;0.5121;0.7000;
1139;"I2C_SCL_QSFPDD_P23";2;1;1.6000;1.1000;0.0000;2.7000;0.6500;0.4500;
1140;"I2C_SCL_QSFPDD_P24";2;1;1.6000;1.0913;0.0000;2.6913;0.5312;0.5601;
1141;"I2C_SCL_QSFPDD_P25";2;1;1.6000;2.9625;0.0000;4.5625;2.4215;0.5410;
1142;"I2C_SCL_QSFPDD_P26";2;1;1.6000;0.9501;0.0000;2.5501;0.3885;0.5617;
1143;"I2C_SCL_QSFPDD_P27";2;1;1.6000;1.1561;0.0000;2.7561;0.3750;0.7811;
1144;"I2C_SCL_QSFPDD_P28";2;1;1.6000;1.7911;0.0000;3.3911;1.0231;0.7680;
1145;"I2C_SCL_QSFPDD_P29";2;1;1.6000;1.0103;0.0000;2.6103;0.4573;0.5531;
1146;"I2C_SCL_QSFPDD_P30";2;1;1.6000;1.4071;0.0000;3.0071;0.5173;0.8898;
1147;"I2C_SCL_QSFPDD_P31";2;1;1.6000;1.1590;0.0000;2.7590;0.3982;0.7608;
1148;"I2C_SCL_QSFPDD_P32";2;1;1.6000;2.4061;0.0000;4.0061;0.4081;1.9980;
1149;"I2C_SDA_QSFPDD_P05";2;1;1.6000;1.4828;0.0000;3.0828;1.0828;0.4000;
1150;"I2C_SDA_QSFPDD_P06";2;1;1.6000;0.9602;0.0000;2.5602;0.3840;0.5762;
1151;"I2C_SDA_QSFPDD_P07";2;1;1.6000;1.1000;0.0000;2.7000;0.5500;0.5500;
1152;"I2C_SDA_QSFPDD_P08";2;1;1.6000;1.7567;0.0000;3.3567;1.2260;0.5307;
1153;"I2C_SDA_QSFPDD_P09";2;1;1.6000;1.4823;0.0000;3.0823;0.8917;0.5906;
1154;"I2C_SDA_QSFPDD_P10";2;1;1.6000;1.0536;0.0000;2.6536;0.3874;0.6661;
1155;"I2C_SDA_QSFPDD_P11";2;1;1.6000;1.3889;0.0000;2.9889;0.3866;1.0023;
1156;"I2C_SDA_QSFPDD_P12";2;1;1.6000;0.8414;0.0000;2.4414;0.4457;0.3957;
1157;"I2C_SDA_QSFPDD_P13";2;1;1.6000;0.9414;0.0000;2.5414;0.5664;0.3750;
1158;"I2C_SDA_QSFPDD_P14";2;1;1.6000;1.1791;0.0000;2.7791;0.7542;0.4249;
1159;"I2C_SDA_QSFPDD_P15";2;1;1.6000;1.0026;0.0000;2.6026;0.4367;0.5660;
1160;"I2C_SDA_QSFPDD_P16";2;1;1.6000;2.2526;0.0000;3.8526;0.4746;1.7781;
1161;"I2C_SDA_QSFPDD_P17";2;1;1.6000;1.4729;0.0000;3.0729;0.8895;0.5834;
1162;"I2C_SDA_QSFPDD_P18";2;1;1.6000;1.2157;0.0000;2.8157;0.3837;0.8320;
1163;"I2C_SDA_QSFPDD_P19";2;1;1.6000;1.3000;0.0000;2.9000;0.6500;0.6500;
1164;"I2C_SDA_QSFPDD_P20";2;1;1.6000;1.1308;0.0000;2.7308;0.5051;0.6258;
1165;"I2C_SDA_QSFPDD_P21";2;1;1.6000;1.2404;0.0000;2.8404;0.8290;0.4114;
1166;"I2C_SDA_QSFPDD_P22";2;1;1.6000;1.6382;0.0000;3.2382;0.3720;1.2662;
1167;"I2C_SDA_QSFPDD_P23";2;1;1.6000;1.2828;0.0000;2.8828;0.9062;0.3767;
1168;"I2C_SDA_QSFPDD_P24";2;1;1.6000;1.0576;0.0000;2.6576;0.6702;0.3874;
1169;"I2C_SDA_QSFPDD_P25";2;1;1.6000;3.0063;0.0000;4.6063;2.0682;0.9381;
1170;"I2C_SDA_QSFPDD_P26";2;1;1.6000;1.3034;0.0000;2.9034;0.7577;0.5456;
1171;"I2C_SDA_QSFPDD_P27";2;1;1.6000;2.3982;0.0000;3.9982;1.1731;1.2251;
1172;"I2C_SDA_QSFPDD_P28";2;1;1.6000;4.0567;0.0000;5.6567;2.5317;1.5250;
1173;"I2C_SDA_QSFPDD_P29";2;1;1.6000;1.4000;0.0000;3.0000;1.0180;0.3820;
1174;"I2C_SDA_QSFPDD_P30";2;1;1.6000;1.2777;0.0000;2.8777;0.5657;0.7120;
1175;"I2C_SDA_QSFPDD_P31";2;1;1.6000;1.0737;0.0000;2.6737;0.6826;0.3912;
1176;"I2C_SDA_QSFPDD_P32";2;1;1.6000;2.8846;0.0000;4.4846;0.9795;1.9051;
1177;"L_RSVD_P05";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1178;"L_RSVD_P06";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1179;"L_RSVD_P07";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1180;"L_RSVD_P08";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1181;"L_RSVD_P09";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1182;"L_RSVD_P10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1183;"L_RSVD_P11";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1184;"L_RSVD_P12";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1185;"L_RSVD_P13";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1186;"L_RSVD_P14";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1187;"L_RSVD_P15";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1188;"L_RSVD_P16";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1189;"L_RSVD_P17";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1190;"L_RSVD_P18";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1191;"L_RSVD_P19";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1192;"L_RSVD_P20";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1193;"L_RSVD_P21";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1194;"L_RSVD_P22";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1195;"L_RSVD_P23";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1196;"L_RSVD_P24";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1197;"L_RSVD_P25";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1198;"L_RSVD_P26";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1199;"L_RSVD_P27";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1200;"L_RSVD_P28";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1201;"L_RSVD_P29";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1202;"L_RSVD_P30";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1203;"L_RSVD_P31";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1204;"L_RSVD_P32";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1205;"L_VS1_QSFPDD_P05";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1206;"L_VS1_QSFPDD_P06";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1207;"L_VS1_QSFPDD_P07";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1208;"L_VS1_QSFPDD_P08";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1209;"L_VS1_QSFPDD_P09";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1210;"L_VS1_QSFPDD_P10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1211;"L_VS1_QSFPDD_P11";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1212;"L_VS1_QSFPDD_P12";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1213;"L_VS1_QSFPDD_P13";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1214;"L_VS1_QSFPDD_P14";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1215;"L_VS1_QSFPDD_P15";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1216;"L_VS1_QSFPDD_P16";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1217;"L_VS1_QSFPDD_P17";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1218;"L_VS1_QSFPDD_P18";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1219;"L_VS1_QSFPDD_P19";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1220;"L_VS1_QSFPDD_P20";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1221;"L_VS1_QSFPDD_P21";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1222;"L_VS1_QSFPDD_P22";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1223;"L_VS1_QSFPDD_P23";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1224;"L_VS1_QSFPDD_P24";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1225;"L_VS1_QSFPDD_P25";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1226;"L_VS1_QSFPDD_P26";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1227;"L_VS1_QSFPDD_P27";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1228;"L_VS1_QSFPDD_P28";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1229;"L_VS1_QSFPDD_P29";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1230;"L_VS1_QSFPDD_P30";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1231;"L_VS1_QSFPDD_P31";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1232;"L_VS1_QSFPDD_P32";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1233;"L_VS2_QSFPDD_P05";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1234;"L_VS2_QSFPDD_P06";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1235;"L_VS2_QSFPDD_P07";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1236;"L_VS2_QSFPDD_P08";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1237;"L_VS2_QSFPDD_P09";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1238;"L_VS2_QSFPDD_P10";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1239;"L_VS2_QSFPDD_P11";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1240;"L_VS2_QSFPDD_P12";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
1241;"L_VS2_QSFPDD_P13";1;0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;
